frame,time_s,n_blobs,peak_score
9012,150.29,1,20.6
9018,150.39,1,18.6
9066,151.19,1,21.8
9078,151.39,2,19.8
9084,151.49,1,21.6
9108,151.89,1,27.0
9120,152.09,1,24.1
9138,152.39,1,28.2
9144,152.49,1,20.4
9168,152.89,2,21.7
9174,152.99,1,19.5
9198,153.39,1,19.3
9204,153.49,1,20.6
9210,153.59,1,26.8
9240,154.09,1,20.7
9246,154.19,1,22.1
9252,154.29,2,21.6
9264,154.49,1,19.8
9270,154.59,1,21.0
9276,154.69,1,20.5
9282,154.79,1,19.3
9294,154.99,4,21.5
9300,155.09,10,22.3
9306,155.19,7,21.0
9312,155.29,7,20.9
9318,155.39,6,24.3
9324,155.49,6,21.7
9330,155.59,4,21.3
9336,155.69,1,19.3
9348,155.89,2,19.2
9354,155.99,2,20.1
9360,156.09,2,20.5
9366,156.19,1,21.2
9372,156.29,3,23.0
9384,156.49,1,20.9
9390,156.59,1,18.6
9396,156.69,6,22.3
9402,156.79,4,22.0
9408,156.89,5,23.7
9414,156.99,12,23.5
9420,157.09,4,22.1
9426,157.19,8,22.5
9432,157.29,8,26.1
9438,157.39,7,22.2
9444,157.49,3,22.9
9450,157.59,7,25.5
9456,157.69,7,20.7
9462,157.79,6,22.4
9468,157.89,11,22.4
9474,157.99,7,22.3
9480,158.09,22,25.8
9486,158.19,3,22.2
9510,158.59,1,24.8
9528,158.89,1,20.0
9570,159.59,2,21.9
9576,159.69,6,22.6
9588,159.89,5,22.5
9594,159.99,4,22.4
9600,160.09,1,21.3
9606,160.19,3,20.7
9612,160.29,2,21.2
9618,160.39,1,21.4
9636,160.69,1,20.4
9642,160.79,1,21.6
9648,160.89,2,21.0
9654,160.99,2,20.3
9660,161.09,9,25.0
9666,161.19,5,22.1
9672,161.29,4,21.7
9678,161.4,7,21.5
9684,161.5,3,22.1
9690,161.6,15,20.8
9696,161.7,12,25.6
9702,161.8,20,33.1
9708,161.9,17,22.8
9714,162.0,6,21.7
9720,162.1,18,30.0
9726,162.2,3,21.4
9732,162.3,3,21.4
9738,162.4,2,19.7
9744,162.5,1,21.5
9750,162.6,3,26.7
