video,site,track_id,count,touches_n_deer,n_frames,span_s,mean_conf,topk_conf,mean_box_px
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4150,0,1,1,0.02,0.1348,0.1348,574.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4151,0,1,7,0.23,0.147,0.1927,414.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4152,0,0,7,0.23,0.1141,0.1511,451.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4153,0,0,1,0.02,0.0811,0.0811,413.3
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4154,0,0,4,0.18,0.0879,0.0879,544.8
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4155,0,0,3,0.07,0.0384,0.0384,230.4
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4156,0,0,2,0.03,0.068,0.068,1001.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4157,0,0,20,0.42,0.0805,0.1834,628.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4158,0,0,1,0.02,0.0233,0.0233,445.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4159,0,0,2,0.12,0.0284,0.0284,686.3
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4160,0,0,2,0.25,0.0605,0.0605,1121.8
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4161,0,0,3,0.07,0.0531,0.0531,612.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4162,0,0,1,0.02,0.0794,0.0794,1046.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4163,0,0,3,0.47,0.0828,0.0828,1406.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4164,0,0,4,0.43,0.0517,0.0517,1518.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4165,0,0,1,0.02,0.022,0.022,483.1
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4166,0,0,1,0.02,0.1323,0.1323,962.6
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4167,0,0,1,0.02,0.036,0.036,1740.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4168,0,0,10,0.08,0.062,0.085,1561.9
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4169,0,0,3,0.05,0.1511,0.1511,1220.0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4170,0,0,2,0.03,0.0521,0.0521,1563.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4171,0,0,1,0.02,0.0218,0.0218,1072.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4172,0,0,1,0.02,0.0381,0.0381,747.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4173,0,0,1,0.02,0.0298,0.0298,1178.0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4174,0,0,3,0.42,0.028,0.028,881.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4175,0,0,3,0.07,0.0815,0.0815,915.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4176,0,0,3,0.03,0.0428,0.0428,1589.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4177,0,0,1,0.02,0.0732,0.0732,1222.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4178,0,0,5,0.33,0.066,0.066,821.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4179,0,0,1,0.02,0.0392,0.0392,1049.4
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4180,0,0,5,0.18,0.0617,0.0617,740.3
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4181,0,0,3,0.12,0.0783,0.0783,530.8
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4182,0,0,2,0.3,0.0415,0.0415,604.8
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4183,0,0,4,0.8,0.0256,0.0256,1180.0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4184,0,0,1,0.02,0.0264,0.0264,707.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4185,0,0,2,0.48,0.2204,0.2204,622.6
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4186,0,0,4,0.15,0.1738,0.1738,1109.6
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4187,0,0,1,0.02,0.0737,0.0737,1437.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4188,0,0,5,0.57,0.0645,0.0645,990.0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4189,0,0,26,0.3,0.0546,0.1312,2068.3
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4190,0,0,3,0.05,0.066,0.066,2255.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4191,0,0,1,0.02,0.0235,0.0235,813.8
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4192,0,0,2,0.05,0.0732,0.0732,1066.1
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4193,0,0,1,0.02,0.0254,0.0254,875.1
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4194,0,0,1,0.02,0.0636,0.0636,1261.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4195,0,0,40,1.79,0.0621,0.197,1074.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4196,0,0,1,0.02,0.0278,0.0278,614.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4197,0,0,20,1.5,0.0735,0.1752,1233.3
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4198,0,0,33,1.22,0.0653,0.1838,990.9
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4199,0,0,3,0.25,0.0541,0.0541,1147.1
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4200,0,0,2,0.02,0.1283,0.1283,1268.8
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4201,0,0,8,0.63,0.0484,0.0609,1202.8
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4202,0,0,2,0.4,0.0254,0.0254,1057.0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4203,0,0,1,0.02,0.0293,0.0293,386.1
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4204,0,0,4,1.17,0.0292,0.0292,856.4
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4205,0,0,2,0.15,0.04,0.04,1013.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4206,0,0,4,0.07,0.0577,0.0577,1561.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4207,0,0,1,0.02,0.0201,0.0201,881.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4208,0,0,5,0.57,0.0592,0.0592,632.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4209,0,0,1,0.02,0.0345,0.0345,1037.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4210,0,0,1,0.02,0.024,0.024,459.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4211,0,0,1,0.02,0.0242,0.0242,1603.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4212,0,0,2,0.03,0.169,0.169,901.0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4213,0,0,4,0.33,0.0316,0.0316,542.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4214,0,0,2,0.03,0.0239,0.0239,445.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4215,0,0,1,0.02,0.0293,0.0293,1591.6
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4216,0,0,1,0.02,0.0231,0.0231,536.0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4217,0,0,5,0.13,0.027,0.027,391.7
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4218,0,0,1,0.02,0.0279,0.0279,607.4
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4219,0,0,12,0.85,0.0431,0.0673,890.6
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4220,0,0,1,0.02,0.0439,0.0439,500.0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4221,0,0,4,0.32,0.0596,0.0596,339.4
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4222,0,0,32,1.2,0.078,0.2209,731.5
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4223,0,0,5,0.08,0.0435,0.0435,832.2
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4224,0,0,16,0.73,0.1001,0.2113,613.6
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4225,0,0,1,0.02,0.0399,0.0399,630.6
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4226,0,0,79,2.2,0.1275,0.4286,659.3
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4227,0,0,19,0.37,0.0512,0.0899,595.3
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4228,0,0,60,1.15,0.119,0.3081,395.0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,4229,0,0,3,0.05,0.034,0.034,342.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,2198,0,0,1,0.02,0.4329,0.4329,975.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,2209,1,1,36,0.65,0.7197,0.7605,845.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,2240,0,0,1,0.02,0.4724,0.4724,363.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,2287,0,0,1,0.02,0.5695,0.5695,977.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,2302,1,1,18,0.3,0.6754,0.7477,1089.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,2332,1,1,31,0.53,0.7412,0.8042,2888.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,2356,0,1,16,0.27,0.5598,0.6522,842.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,2359,0,1,1,0.02,0.5231,0.5231,663.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,2365,0,1,5,0.08,0.5719,0.5719,914.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,2382,1,1,37,0.62,0.7152,0.7701,2105.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,2452,0,0,1,0.02,0.4268,0.4268,464.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,2564,0,0,1,0.02,0.4542,0.4542,526.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,2618,0,0,2,0.03,0.4971,0.4971,2660.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,2693,1,1,15,0.52,0.4298,0.5507,415.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,2831,0,0,2,0.03,0.3472,0.3472,912.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,2976,0,1,19,0.32,0.7309,0.7649,1896.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,2978,0,1,8,0.15,0.7515,0.764,2028.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,2983,1,1,15,0.3,0.7236,0.752,1993.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,2985,0,1,5,0.15,0.7117,0.7117,2099.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,2988,0,1,18,0.3,0.5596,0.7294,2057.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,3001,1,1,24,0.53,0.4509,0.5817,2142.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,3002,0,0,1,0.02,0.4834,0.4834,2063.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,3028,0,1,14,0.75,0.4237,0.5053,1872.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,3065,0,1,4,0.38,0.3253,0.3253,1829.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,3080,0,1,6,0.23,0.4729,0.5061,1546.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,3086,0,1,4,0.13,0.4455,0.4455,1508.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,3102,0,1,1,0.02,0.4364,0.4364,1314.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,3183,0,1,56,1.15,0.6153,0.7638,810.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,3227,1,1,81,1.45,0.6877,0.7769,812.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,3233,1,1,80,1.35,0.6215,0.758,639.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,3238,0,1,40,0.67,0.674,0.754,742.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,3287,1,1,81,1.52,0.5953,0.7762,819.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,3327,0,1,17,0.33,0.4445,0.5027,754.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,3336,0,1,2,0.03,0.2485,0.2485,650.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,3430,0,1,6,0.13,0.3353,0.3482,727.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,3472,0,1,16,0.27,0.5922,0.6733,709.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,3481,0,1,74,1.93,0.5643,0.7494,503.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,3580,1,1,91,1.83,0.6251,0.7633,607.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,3647,0,1,4,0.08,0.4064,0.4064,593.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,3683,0,0,20,0.83,0.5273,0.7115,802.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,3695,0,0,37,0.7,0.6752,0.7674,738.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,3714,0,0,3,0.05,0.4028,0.4028,986.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,3722,0,0,5,0.08,0.4108,0.4108,787.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,3733,0,0,12,0.2,0.5113,0.6256,1044.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,3813,0,0,2,0.03,0.3071,0.3071,1421.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,3915,1,1,28,0.52,0.6025,0.7361,621.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,3958,0,1,31,0.55,0.5701,0.7358,600.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,4028,0,0,1,0.02,0.5772,0.5772,826.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,4038,0,0,177,3.0,0.629,0.7359,642.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,4051,0,0,1,0.02,0.4552,0.4552,1438.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,4121,0,0,3,0.07,0.4414,0.4414,771.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,4127,0,0,1,0.02,0.3636,0.3636,704.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,4143,0,0,17,1.35,0.4288,0.5859,2615.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,4160,0,0,3,0.05,0.3935,0.3935,2691.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,4265,0,0,4,0.08,0.3564,0.3564,589.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,4308,0,0,5,0.08,0.4617,0.4617,614.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,4595,0,0,4,0.12,0.3631,0.3631,557.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,4608,0,0,2,0.03,0.3374,0.3374,583.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,4653,0,0,5,0.08,0.3387,0.3387,311.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,4771,0,0,2,0.03,0.35,0.35,1307.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,4799,0,0,2,0.03,0.4436,0.4436,283.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,4941,0,0,4,0.07,0.4257,0.4257,566.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,4947,0,1,49,1.02,0.5525,0.6792,550.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,5039,1,1,212,3.75,0.6904,0.7873,1006.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,5042,1,1,232,4.12,0.6068,0.7552,552.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,5048,0,0,1,0.02,0.6532,0.6532,512.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,5070,0,0,1,0.02,0.3734,0.3734,987.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,5098,0,0,3,0.05,0.4143,0.4143,524.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,5107,0,1,3,0.05,0.3579,0.3579,891.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,5143,0,1,1,0.02,0.3835,0.3835,1006.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,5168,1,2,116,2.25,0.5445,0.7586,917.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,5174,0,1,10,0.17,0.4054,0.5206,1136.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,5177,0,1,6,0.17,0.2933,0.348,937.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,5191,0,1,4,0.07,0.3899,0.3899,982.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,5232,0,1,2,0.03,0.5223,0.5223,1070.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,5280,0,1,9,0.17,0.4193,0.4833,532.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,5352,0,1,76,1.5,0.5424,0.6733,551.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,5460,0,0,2,0.03,0.2195,0.2195,747.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,5490,0,2,6,0.1,0.3499,0.363,683.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,5505,0,0,2,0.03,0.3765,0.3765,563.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,5538,1,2,30,0.5,0.5555,0.6936,510.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,5546,1,1,36,0.72,0.6165,0.7501,563.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,5576,0,1,7,0.12,0.3242,0.3889,565.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,5584,1,1,18,0.3,0.5797,0.6984,569.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,5678,0,1,20,0.35,0.6103,0.6972,565.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,5700,0,0,11,0.3,0.3376,0.4351,624.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,5702,0,0,4,0.07,0.355,0.355,689.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,5729,0,0,15,0.25,0.5836,0.6827,566.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,5791,0,0,10,1.02,0.3947,0.4619,876.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,5919,0,0,5,0.1,0.3694,0.3694,820.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,5933,0,0,3,0.05,0.3678,0.3678,564.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,5957,0,0,1,0.02,0.4611,0.4611,733.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,5962,0,0,5,0.35,0.5471,0.5471,539.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,5964,0,0,1,0.02,0.4702,0.4702,531.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,6018,0,0,1,0.02,0.4182,0.4182,610.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,6028,0,0,2,0.03,0.4,0.4,592.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,6069,0,0,2,0.03,0.4479,0.4479,1981.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,6334,0,0,10,0.23,0.3853,0.4331,389.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,6350,0,0,19,0.4,0.3148,0.38,397.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,6545,0,0,89,1.98,0.2888,0.4589,413.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,6690,0,0,21,0.35,0.2627,0.31,508.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,6924,0,0,10,0.17,0.1121,0.1976,474.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,6965,0,0,21,0.75,0.2687,0.3274,472.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,7168,0,0,38,0.83,0.2612,0.3151,439.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,8119,0,0,7,0.12,0.2608,0.3047,396.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,8235,0,0,5,0.08,0.1898,0.1898,446.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,8254,0,0,34,0.8,0.3053,0.4269,440.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,10522,0,0,7,0.12,0.2795,0.3316,449.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,10879,0,0,10,0.27,0.3398,0.3964,518.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,10998,0,0,33,0.58,0.2719,0.3147,507.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,11177,0,0,9,0.15,0.1303,0.2138,569.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,11208,0,0,5,0.08,0.307,0.307,572.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11340,0,0,1,0.02,0.3949,0.3949,719.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,11376,0,0,6,0.1,0.4706,0.4907,352.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,11377,0,0,41,0.73,0.5642,0.7006,285.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11389,0,0,31,0.75,0.4497,0.5833,324.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11406,1,1,47,1.08,0.5971,0.7112,339.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11410,0,0,2,0.03,0.4406,0.4406,249.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,11428,0,0,15,0.25,0.3977,0.502,377.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,11429,0,0,1,0.02,0.4214,0.4214,271.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,11433,0,0,18,0.33,0.564,0.7147,261.1
NWolfCreek(blue)_SHB_12.11.2025,SHB,11464,0,0,14,0.23,0.4974,0.5447,236.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,11489,2,2,13,0.58,0.3248,0.4123,258.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11512,0,0,2,0.03,0.4309,0.4309,216.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,11536,0,0,5,0.1,0.4485,0.4485,228.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,11540,1,1,20,0.45,0.5113,0.5939,198.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,11542,0,0,2,0.03,0.3961,0.3961,278.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,11548,0,2,10,0.17,0.4745,0.5052,223.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,11576,1,1,7,0.12,0.4718,0.4932,211.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,11587,0,0,1,0.02,0.6119,0.6119,238.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,11610,1,1,16,0.27,0.473,0.526,189.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11626,0,0,5,0.08,0.5218,0.5218,279.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,11644,0,1,14,0.23,0.3928,0.4446,175.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,11744,0,0,36,0.85,0.5525,0.684,260.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,11792,0,0,1,0.02,0.5358,0.5358,188.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,11793,0,0,3,0.05,0.3323,0.3323,215.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,11802,0,0,7,0.13,0.4056,0.4446,198.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11879,0,0,1,0.02,0.5848,0.5848,251.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11940,0,0,2,0.03,0.545,0.545,329.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,11944,0,0,7,0.18,0.3081,0.4152,312.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,11971,0,0,1,0.02,0.3857,0.3857,287.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11994,0,0,1,0.02,0.6132,0.6132,377.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,11996,0,0,32,0.53,0.6187,0.7399,356.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,12074,0,0,1,0.02,0.4479,0.4479,397.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,12114,0,0,15,0.25,0.5503,0.6234,317.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,12245,0,0,4,0.07,0.281,0.281,793.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,12289,0,0,3,0.05,0.3422,0.3422,683.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,12391,0,0,11,0.2,0.5261,0.6394,841.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,12399,0,0,5,0.1,0.5605,0.5605,805.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,12463,0,0,2,0.03,0.4438,0.4438,826.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,12502,0,0,2,0.12,0.3479,0.3479,880.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,12525,0,0,1,0.02,0.4795,0.4795,392.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,12586,0,0,1,0.02,0.456,0.456,780.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,12587,0,0,3,0.05,0.4164,0.4164,1013.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,12603,0,0,3,0.17,0.4561,0.4561,1041.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,12609,0,0,1,0.02,0.3667,0.3667,1818.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,12616,0,0,12,0.68,0.4928,0.5941,972.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,12627,0,0,3,0.07,0.4781,0.4781,605.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,12636,0,0,6,0.1,0.3452,0.4092,901.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,12649,0,0,2,0.03,0.2166,0.2166,857.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,12654,0,0,1,0.02,0.5932,0.5932,684.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,12704,0,0,1,0.02,0.5181,0.5181,753.3
NWolfCreek(blue)_SHB_12.11.2025,SHB,12716,0,0,2,0.03,0.5354,0.5354,550.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,12738,0,0,1,0.02,0.4913,0.4913,1237.8
NWolfCreek(blue)_SHB_12.11.2025,SHB,12845,0,0,5,0.08,0.5344,0.5344,2215.0
NWolfCreek(blue)_SHB_12.11.2025,SHB,12859,0,0,1,0.02,0.459,0.459,1198.5
NWolfCreek(blue)_SHB_12.11.2025,SHB,12938,0,0,2,0.03,0.3762,0.3762,528.9
NWolfCreek(blue)_SHB_12.11.2025,SHB,12966,0,0,2,0.03,0.334,0.334,552.2
NWolfCreek(blue)_SHB_12.11.2025,SHB,13058,0,0,7,0.22,0.2706,0.2892,624.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,13100,0,0,9,0.15,0.6467,0.6715,762.6
NWolfCreek(blue)_SHB_12.11.2025,SHB,13111,1,1,28,0.67,0.5901,0.7329,529.4
NWolfCreek(blue)_SHB_12.11.2025,SHB,13153,0,1,2,0.03,0.3224,0.3224,446.7
NWolfCreek(blue)_SHB_12.11.2025,SHB,13200,1,2,3,0.05,0.15,0.15,377.0
