frame,time_s,n_blobs,peak_score
7680,128.0,4,23.3
7686,128.1,5,21.9
7692,128.2,1,22.6
7698,128.3,1,19.5
7704,128.4,4,22.7
7710,128.5,1,22.3
7716,128.6,5,22.2
7722,128.7,4,21.1
7728,128.8,1,20.0
7734,128.9,5,20.3
7740,129.0,4,20.9
7746,129.1,2,20.0
7752,129.2,5,22.1
7758,129.3,4,21.1
7782,129.7,1,18.5
7866,131.1,1,23.2
7872,131.2,1,20.0
7878,131.3,1,19.9
7884,131.4,1,20.6
7890,131.5,1,26.5
7896,131.6,2,20.1
7902,131.7,4,20.3
7908,131.8,2,20.2
7920,132.0,4,21.5
7926,132.1,2,20.6
7932,132.2,3,24.9
7938,132.3,3,22.7
7944,132.4,3,21.0
7962,132.7,1,20.3
7986,133.1,1,19.2
7992,133.2,3,20.2
7998,133.3,2,19.8
8010,133.5,1,20.2
8016,133.6,4,20.9
8022,133.7,2,23.6
8028,133.8,1,21.1
8034,133.9,6,23.9
8040,134.0,10,22.0
8046,134.1,9,23.2
8052,134.2,10,24.4
8058,134.3,9,27.1
8064,134.4,4,22.5
8070,134.5,2,20.7
8076,134.6,1,21.2
8082,134.7,3,22.2
8094,134.9,4,20.7
8100,135.0,2,20.4
8112,135.2,4,20.4
8118,135.3,4,21.1
8124,135.4,9,23.9
8130,135.5,14,27.3
8136,135.6,12,24.9
8142,135.7,11,24.7
8148,135.8,13,24.6
8154,135.9,8,25.5
8160,136.0,8,22.0
