frame,time_s,n_blobs,peak_score
6360,106.0,21,28.7
6366,106.1,29,27.9
6372,106.2,32,28.7
6378,106.3,24,28.7
6384,106.4,35,34.5
6390,106.5,29,27.3
6396,106.6,24,31.4
6402,106.7,9,25.2
6408,106.8,14,26.1
6414,106.9,21,26.8
6420,107.0,21,26.1
6426,107.1,9,22.3
6432,107.2,9,21.9
6438,107.3,13,25.0
6444,107.4,20,24.8
6450,107.5,20,30.0
6456,107.6,30,34.9
6462,107.7,29,26.6
6468,107.8,23,39.3
6474,107.9,24,30.0
6480,108.0,30,26.4
6486,108.1,26,28.7
6492,108.2,40,28.3
6498,108.3,21,28.0
6504,108.4,18,31.4
6510,108.5,23,26.0
6516,108.6,22,28.7
6522,108.7,23,32.3
6528,108.8,25,28.5
6534,108.9,33,27.1
6540,109.0,20,33.2
6546,109.1,21,27.7
6552,109.2,33,30.6
6558,109.3,24,33.3
6564,109.4,19,35.1
6570,109.5,11,26.2
6576,109.6,18,26.7
6582,109.7,14,27.1
6588,109.8,14,26.5
6594,109.9,14,26.9
6600,110.0,12,26.2
6606,110.1,6,25.3
6612,110.2,8,25.8
6618,110.3,11,27.1
6624,110.4,10,27.8
6630,110.5,14,25.0
6636,110.6,22,25.7
