video,key,site,transect,visit,date,side,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,13,5472,5562,91.22,92.72,1.5,10,5472,29.3,92,181,621,512
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,14,5634,5712,93.92,95.22,1.3,3,5712,22.8,12,344,638,512
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,15,5802,5892,96.72,98.22,1.5,6,5832,28.5,76,218,608,510
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,16,6498,6534,108.33,108.93,0.6,5,6528,25.6,0,467,628,512
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,17,6612,6690,110.23,111.53,1.3,5,6612,31.0,17,420,546,512
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,18,7080,7230,118.03,120.53,2.5,13,7146,31.7,54,346,619,512
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,19,7392,7410,123.23,123.53,0.3,2,7410,21.2,333,33,536,512
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,20,7500,7548,125.03,125.83,0.8,2,7500,27.8,154,138,422,244
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,21,7638,7692,127.33,128.23,0.9,5,7644,23.8,10,298,404,486
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,22,7824,7902,130.43,131.73,1.3,6,7902,27.7,20,19,628,394
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,23,8550,8574,142.54,142.94,0.4,4,8556,33.4,89,271,583,512
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,24,8676,10614,144.64,176.94,32.31,236,9570,41.9,0,0,640,512
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,25,10728,23184,178.84,386.5,207.65,2013,12132,41.8,0,0,640,512
N2379Rd_MAS_12.22.25_LS.mp4,MAS__N2379Rd_v2_LS,MAS,N2379Rd,2,12.22.25,LS,26,23244,23310,387.5,388.6,1.1,9,23298,23.1,50,0,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,0,0,1512,0.0,25.2,25.2,218,390,52.5,0,0,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,1,1584,2256,26.4,37.6,11.2,73,1632,30.5,0,0,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,2,2364,2556,39.4,42.6,3.2,10,2502,23.4,0,90,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,3,2868,6732,47.8,112.2,64.4,579,4194,41.6,0,0,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,4,6792,6966,113.2,116.1,2.9,28,6840,29.1,0,0,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,5,7062,7206,117.7,120.1,2.4,15,7122,33.6,13,257,581,414
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,6,7434,7692,123.9,128.2,4.3,20,7614,27.2,54,177,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,7,7758,7848,129.3,130.8,1.5,4,7848,23.2,401,508,632,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,8,8130,8196,135.5,136.6,1.1,7,8142,25.1,0,174,456,213
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,9,8268,8766,137.8,146.1,8.3,78,8340,27.3,0,67,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,10,8886,11400,148.1,190.01,41.9,394,11274,36.1,0,0,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,11,11466,12528,191.11,208.81,17.7,161,12408,30.6,0,26,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,12,12588,12606,209.81,210.11,0.3,4,12600,30.1,18,214,171,233
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,13,12708,12744,211.81,212.41,0.6,2,12708,20.7,0,15,17,212
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,14,12828,17538,213.81,292.31,78.5,639,14478,38.3,0,0,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,15,17664,17748,294.41,295.81,1.4,4,17670,21.3,0,173,606,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,16,18060,18066,301.01,301.11,0.1,2,18066,19.7,133,508,489,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,17,18306,19218,305.11,320.31,15.2,126,18348,38.0,0,85,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,18,19278,23040,321.31,384.01,62.7,585,20640,44.5,0,0,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,19,23118,23130,385.31,385.51,0.2,2,23130,19.7,199,509,450,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,20,23196,23244,386.61,387.41,0.8,2,23196,21.1,225,496,551,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,21,23454,23502,390.91,391.71,0.8,2,23502,21.3,291,509,572,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,22,23676,24408,394.61,406.81,12.2,71,23838,28.2,0,29,640,512
N25thBlue_MAS_12.22.25_LS.mp4,MAS__N25thBlue_v2_LS,MAS,N25thBlue,2,12.22.25,LS,23,24486,24792,408.11,413.21,5.1,49,24690,28.7,30,55,640,512
N25thRdOrange_MAS_12.22.25_LS.mp4,MAS__N25thRdOrange_v2_LS,MAS,N25thRdOrange,2,12.22.25,LS,0,0,7914,0.0,131.9,131.9,1231,2700,51.1,0,0,640,512
NMarseilles_MAS_12.22.25_LS.mp4,MAS__NMarseilles_v2_LS,MAS,NMarseilles,2,12.22.25,LS,0,0,9006,0.0,150.1,150.1,1437,4902,47.9,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,0,0,2268,0.0,37.8,37.8,304,1578,37.6,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,1,2334,3648,38.9,60.8,21.9,124,2886,30.2,0,87,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,2,3726,4530,62.1,75.5,13.4,104,4236,33.4,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,3,4872,4896,81.2,81.6,0.4,3,4896,21.4,0,89,605,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,4,4968,5040,82.8,84.0,1.2,5,5022,26.9,181,507,613,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,5,5130,5136,85.5,85.6,0.1,2,5130,20.8,146,508,167,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,6,5292,6246,88.2,104.1,15.9,153,5700,33.6,0,155,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,7,6582,6648,109.7,110.8,1.1,8,6588,28.4,350,423,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,8,6714,6780,111.9,113.0,1.1,6,6726,24.6,101,462,629,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,9,6918,7038,115.3,117.3,2.0,10,6996,31.4,112,404,609,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,10,7116,7212,118.6,120.2,1.6,7,7128,25.0,0,334,621,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,11,7716,7926,128.6,132.1,3.5,14,7926,27.6,17,392,630,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,12,8088,8100,134.8,135.0,0.2,3,8088,21.6,338,407,608,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,13,8220,8418,137.0,140.3,3.3,22,8334,33.9,32,138,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,14,8502,8508,141.7,141.8,0.1,2,8508,20.6,145,260,179,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,15,8580,8748,143.0,145.8,2.8,24,8598,34.1,27,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,16,8844,9072,147.4,151.2,3.8,25,9012,26.1,0,0,597,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,17,9216,9552,153.6,159.2,5.6,29,9552,34.6,24,34,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,18,9636,11262,160.6,187.7,27.1,164,9972,41.2,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,19,11334,11454,188.9,190.9,2.0,9,11454,31.4,5,228,636,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,20,11556,13926,192.6,232.1,39.5,366,11970,43.9,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,21,14100,18330,235.0,305.5,70.5,657,14610,39.1,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,22,18492,19716,308.2,328.6,20.4,122,18576,33.1,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,23,19836,25284,330.6,421.4,90.8,646,19956,38.3,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,24,25422,25446,423.7,424.1,0.4,2,25446,21.1,239,377,349,478
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,25,25524,29928,425.4,498.8,73.4,581,25866,41.9,0,0,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,26,30012,30252,500.2,504.2,4.0,11,30060,22.3,0,92,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,27,30354,30786,505.9,513.1,7.2,46,30702,33.2,0,160,624,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,28,30852,31020,514.2,517.0,2.8,11,31020,21.8,189,452,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,29,31290,31542,521.5,525.7,4.2,16,31524,31.5,25,69,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,30,31686,31692,528.1,528.2,0.1,2,31686,20.5,388,508,479,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,31,32172,32184,536.2,536.4,0.2,2,32184,20.7,55,375,295,416
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,32,32586,32616,543.1,543.6,0.5,3,32616,20.3,304,238,640,467
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,33,32838,32856,547.3,547.6,0.3,2,32856,21.2,240,423,562,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,34,33366,33462,556.1,557.7,1.6,5,33462,23.1,174,297,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,35,34152,34272,569.2,571.2,2.0,11,34212,25.0,0,347,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,36,34338,34344,572.3,572.4,0.1,2,34344,21.2,103,510,250,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,37,34596,34938,576.6,582.3,5.7,31,34680,26.2,0,339,640,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,38,35010,35022,583.5,583.7,0.2,2,35022,22.0,338,508,356,512
WMarseilles_MAS_12.22.25_LS.mp4,MAS__WMarseilles_v2_LS,MAS,WMarseilles,2,12.22.25,LS,39,35256,35664,587.6,594.4,6.8,18,35262,30.7,254,452,640,512
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,0,12,30,0.2,0.5,0.3,3,30,19.7,211,510,425,512
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,1,102,228,1.7,3.8,2.1,14,126,25.3,0,10,640,415
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,2,306,756,5.1,12.6,7.5,70,672,29.1,0,0,640,351
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,3,828,1668,13.8,27.8,14.0,124,1218,38.8,0,0,640,512
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,4,2232,2250,37.2,37.5,0.3,3,2232,25.8,0,386,549,426
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,5,2424,2442,40.41,40.71,0.3,4,2442,28.8,75,353,384,484
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,6,2634,3120,43.91,52.01,8.1,74,2922,26.0,0,0,640,497
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,7,3180,3276,53.01,54.61,1.6,10,3276,22.2,0,0,640,457
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,8,3348,3882,55.81,64.71,8.9,65,3426,42.1,0,0,640,507
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,9,3942,5352,65.71,89.21,23.5,200,5190,34.3,0,0,640,512
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,10,5460,7128,91.01,118.82,27.8,227,5676,33.8,0,0,640,512
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,11,7218,7266,120.32,121.12,0.8,5,7266,21.5,50,467,566,512
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,12,7344,7374,122.42,122.92,0.5,6,7374,23.3,59,458,583,486
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,13,7554,8070,125.92,134.52,8.6,52,7830,30.5,0,0,640,487
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,14,8226,8250,137.12,137.52,0.4,2,8250,20.5,6,289,236,440
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,15,8322,8604,138.72,143.42,4.7,39,8490,40.7,0,0,640,459
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,16,8682,10146,144.72,169.12,24.4,205,9198,35.7,0,0,640,461
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,17,10218,10566,170.32,176.12,5.8,17,10242,28.2,2,0,640,492
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,18,10650,10740,177.52,179.02,1.5,15,10710,40.7,0,0,625,423
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,19,10854,11898,180.92,198.33,17.4,158,11286,34.9,0,0,640,435
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,20,11958,16992,199.33,283.24,83.91,700,15690,44.8,0,0,640,512
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,21,17052,17406,284.24,290.14,5.9,44,17226,39.5,0,0,640,512
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,22,17472,17520,291.24,292.04,0.8,6,17490,34.8,0,31,322,172
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,23,17592,20490,293.24,341.54,48.31,424,19308,45.6,0,0,640,512
EagleCreekDrEtc_SHB_12.11.2025_LS.mp4,SHB__EagleCreekDrEtc_v1_LS,SHB,EagleCreekDrEtc,1,12.11.2025,LS,24,20568,21642,342.84,360.75,17.9,166,21612,55.6,0,0,640,512
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,0,0,108,0.0,1.8,1.8,18,30,21.1,41,0,640,228
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,1,414,2772,6.9,46.2,39.3,370,2076,26.4,0,0,640,512
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,2,2850,5214,47.5,86.9,39.4,350,3444,45.3,0,0,640,381
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,3,5304,5418,88.4,90.3,1.9,11,5400,20.1,0,26,636,313
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,4,5604,6174,93.4,102.9,9.5,70,6078,26.3,0,0,640,501
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,5,6240,6528,104.0,108.8,4.8,48,6360,21.7,0,0,640,352
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,6,6618,7026,110.3,117.1,6.8,39,6954,25.6,0,0,640,474
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,7,7092,7122,118.2,118.7,0.5,2,7092,22.1,28,360,640,509
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,8,7194,7320,119.9,122.0,2.1,17,7248,20.9,0,0,640,429
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,9,7416,7476,123.6,124.6,1.0,8,7422,20.4,23,6,640,445
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,10,7554,10218,125.9,170.3,44.4,349,8406,42.7,0,0,640,512
GolfDr_SHB_12.11.2025.mp4,SHB__GolfDr_v1_LS,SHB,GolfDr,1,12.11.2025,LS,11,10290,10632,171.5,177.2,5.7,45,10620,23.4,0,0,640,512
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,0,0,366,0.0,6.1,6.1,45,96,22.9,0,0,640,512
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,1,864,882,14.4,14.7,0.3,4,870,21.1,28,3,275,75
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,2,1440,1446,24.01,24.11,0.1,2,1440,20.8,88,440,167,443
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,3,1506,2316,25.11,38.61,13.5,111,1686,41.9,0,0,640,512
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,4,2436,2814,40.61,46.91,6.3,53,2700,23.3,0,61,640,484
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,5,2874,3480,47.91,58.01,10.1,66,3354,47.3,0,0,640,512
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,6,3558,3570,59.32,59.52,0.2,2,3570,21.8,198,73,630,498
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,7,3690,4506,61.52,75.12,13.6,69,4146,23.5,0,74,640,512
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,8,4566,4578,76.12,76.32,0.2,3,4572,21.6,126,205,626,394
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,9,4644,4662,77.42,77.72,0.3,2,4644,19.9,37,345,69,354
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,10,4758,6864,79.32,114.43,35.11,321,6354,43.4,0,0,640,512
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,11,6942,6960,115.73,116.03,0.3,2,6942,20.1,0,43,455,85
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,12,7032,7464,117.23,124.43,7.2,50,7428,32.0,0,0,640,322
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,13,7548,8016,125.83,133.63,7.8,66,7836,29.2,7,12,640,512
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,14,8394,9162,139.94,152.74,12.8,121,8574,47.6,0,0,640,508
NShelbyRd(blue)_SHB_12.11.2025_LS.mp4,SHB__NShelbyRdblue_v1_LS,SHB,NShelbyRd(blue),1,12.11.2025,LS,15,9252,9426,154.24,157.14,2.9,23,9390,36.4,0,6,622,297
